4.254446014242672103e-01	2.584781506823276009e-01	1.734033585845845271e-01	5.765780879119030145e-01	1.815698798774111611e-01	3.220026584212375420e-01	5.266971422045498841e-01	3.118506228600910757e-01
4.212704513639356496e-01	2.711330254869365186e-01	7.647494940978362132e-01	6.176432651069039270e-01	7.438080419963337686e-01	4.813629719975525134e-01	3.571263460437681947e-01	6.522345982550489252e-01
8.380118117114220277e-01	4.586201799822578473e-01	6.331316991849419429e-01	6.966291389268606249e-01	8.303000868645386001e-01	7.023652336368865212e-01	3.777912043097527151e-01	1.000000000000000000e+00
2.370030949720997315e-01	8.167588116024855349e-01	7.996321526902226973e-01	8.582717882996494518e-01	5.967171903115399134e-01	6.972306141075393926e-01	6.263831925763395647e-01	7.715934187682506051e-01
7.818511335750508717e-01	6.247818152146084048e-01	7.389311581712930677e-01	6.509266556872361775e-01	6.972929164818698622e-01	6.406032141814700376e-01	3.644591650212065104e-01	6.293859339126586239e-01
4.666163742744615095e-01	6.678356277529249319e-01	3.122921130318641048e-01	6.794593498159174905e-01	4.716098995019087914e-01	5.926868925094366247e-01	8.694391436179464971e-01	4.493279501684292465e-01
3.972877708691009424e-01	5.597528645005361847e-01	5.696076236973485196e-01	6.591448400463481017e-01	4.892741649793869718e-01	2.972483543569185982e-01	4.513994669073144728e-01	5.512034503825760101e-01
3.444358349278114351e-01	2.356608744384909859e-01	1.124857903848874296e-01	5.224110082765442281e-02	5.586924045684271006e-02	2.819032761294686940e-01	7.885752518998369320e-02	6.880177475800430820e-02
1.642868009960603837e-01	4.199084680413606163e-01	7.595227497625463287e-02	8.404440655245051794e-02	4.219057052318129220e-01	9.763175034218379844e-02	2.664033559258484618e-01	1.178158153385063522e-01
1.213003687897799554e-01	7.638189301267948872e-02	2.346653064458311122e-01	3.055608465212725222e-01	5.805872144334356388e-01	3.444656461818303983e-01	3.363548596616341424e-01	1.722342245008250949e-01
5.600500205143443128e-02	1.451108602959873817e-01	1.838154256970943867e-01	8.736301611260437194e-02	1.734352772743090187e-01	1.802997313558220016e-01	4.716145845978305107e-01	2.112587086253082114e-01
2.516860404350622638e-01	1.955414425682708568e-01	3.456698914597253203e-01	3.802953919078359557e-01	2.074469647754136337e-01	6.082163443741235576e-02	3.719122066713472785e-01	1.780779530041693703e-01
1.913263061104224505e-01	2.358890322019005503e-01	3.543246594481895273e-01	2.818867884136425639e-01	3.693727787243338279e-01	2.168223269064715186e-01	4.400955311974311668e-01	4.466737658512299758e-01
6.867914082576527246e-01	9.597190911418343462e-02	4.798752196191921615e-01	3.644166508916627523e-01	5.707731765873710339e-01	8.767161878590301605e-02	2.108370320775836415e-01	3.159579935371485959e-01
2.926925297525731842e-02	4.279818113080242070e-01	1.626785201306362172e-01	6.581759135795566262e-01	3.497031863880318836e-01	5.306332672129585037e-02	3.451417739057021095e-01	8.480777952684213916e-02
6.471864571626921858e-01	3.743600905879205243e-01	7.267292446202237022e-01	4.688414500161616205e-01	3.229602947531252100e-01	7.767195797686446412e-02	1.072138638821047707e-01	2.406825734408063189e-01
4.062263456094038494e-01	2.843427805258311181e-01	1.974195442218153185e-01	3.426013153233317676e-01	4.031862508996523209e-01	4.473851567385718209e-01	3.168405972876683352e-01	3.949153177930789238e-01
4.607950775167387047e-01	5.454705662448517955e-01	3.307910873057675616e-01	3.375072710704298817e-01	4.920530061052713067e-01	4.355136718344524982e-01	8.310093060832924872e-01	1.689091761875304298e-01
1.544597559147279642e-01	5.834640544202612800e-01	4.916961671019268731e-01	7.427624455073029708e-01	5.457401110000067446e-01	6.306656005378062924e-01	4.696582273880813840e-01	5.536946805469290522e-01
5.342370799968145789e-01	4.217333445982242024e-01	2.620649754764948769e-01	7.051357566427647328e-01	2.036395308830327155e-01	1.626398551508351775e-01	5.856854547242693609e-01	5.046029889955301329e-01
3.378990901225847887e-01	3.794035020270997149e-01	2.273040029028375320e-01	5.877321271947753001e-01	4.978954712343280908e-01	4.448781658613156775e-01	3.893616453880975325e-01	6.604496090963467569e-01
1.198199202796645935e-01	3.478997784663463988e-01	6.579704341961321035e-01	1.629819146196105906e-01	5.203865412436732285e-01	6.880036347965751142e-01	4.721182820195520269e-01	4.955043333563508012e-01
4.432008001574236356e-01	5.284810481350215028e-01	2.610902225743151339e-01	2.932626406062238678e-01	2.277949554182208680e-01	6.308605984009933998e-01	1.974433082446972465e-01	3.151311384164126594e-01
1.499971942403200142e-01	3.544657574249145404e-01	5.515659804652465192e-01	4.849318755878219700e-01	1.919370853360906348e-01	3.357013109826282315e-01	2.724593080356045860e-01	5.507271330117541330e-01
2.900242976503770165e-01	4.209925656742347089e-01	3.678181279902328349e-01	6.190702824238906166e-01	3.697915575192536886e-01	5.305408838294700669e-01	3.638106750453530824e-01	6.139490025100967641e-01
2.028274791832298252e-01	2.146126712290324090e-01	5.069200107016790247e-01	1.566354456802794559e-01	2.038015696981634317e-01	2.842260757326894871e-01	3.559662807396251072e-01	4.294026337883941058e-01
2.800537009191751969e-01	3.291275808989621021e-01	2.294651127993236339e-01	4.393611559626251495e-01	4.952354898803422723e-01	3.157221259521453827e-01	5.539786324543639617e-01	4.639196840195163873e-01
2.229695863649559240e-01	2.928836350571447089e-01	2.496216623504047827e-01	3.843643935816404289e-01	6.371605742172136155e-01	3.126355073426217435e-01	3.382181323235867176e-01	3.533987207806010833e-01
5.397413771438874797e-01	2.140341156270232637e-01	4.493132974153303261e-01	3.895442152986217654e-01	4.436044827703344851e-01	4.220141196192553901e-01	1.949010104123036768e-01	1.757814352915779421e-01
4.547128418320583454e-01	3.969018137756448183e-01	4.388872639764492822e-01	5.342362690853823537e-01	2.988013466730207734e-01	2.845716379223716119e-01	4.590310560655393446e-01	2.268601060650594359e-01
2.344757712868942578e-01	2.286622911886525555e-01	3.843686453544214454e-01	2.214317271322326919e-01	2.694127003106192575e-01	2.157556769226743054e-01	4.668229815229935076e-01	1.965808517234531039e-01
2.869428084843914095e-01	4.258523790174162937e-01	2.895247321102636384e-01	4.354772601349830019e-01	2.435848107572070875e-01	2.827270753267976944e-01	2.675565099555743398e-01	5.018194353656526552e-01
5.055549637998112411e-01	4.647117350236993905e-01	4.915010804304635328e-01	2.489895118724268774e-01	2.725278517943380274e-01	2.198585335363006377e-01	1.659209860872636055e-01	1.844001517134443435e-01
3.319612906871075020e-01	3.521698852566202964e-01	4.678557415412910037e-01	4.913768125407810827e-01	5.257266557744521007e-01	4.668331650761525231e-01	2.827953946149571740e-01	5.024927582791741676e-01
5.398853261725133912e-01	3.968156685228078073e-01	2.414888853698490268e-01	1.728959389477081054e-01	2.549538704947200141e-01	2.834691382959665940e-01	1.386273087389563452e-01	4.103329401327510673e-01
1.033380460476081286e-01	5.844435095675470926e-02	2.345150129080195711e-01	2.383293871671839925e-01	1.041504299362992630e-01	2.395403726870055927e-01	1.862270338061724484e-01	1.344575620379461489e-01
