6.818594106265616350e-01	6.866588108699169801e-01	6.871077315037328326e-01	6.074071284680468974e-01	5.347653564588282782e-01	2.805278346617140484e-01	5.295314250384599575e-01	6.010507864729007776e-01
3.026445412288009673e-01	2.487373892693770239e-01	2.565660172508848480e-01	6.289423647013191454e-01	5.332261106586267951e-01	3.728811638789610305e-01	6.471482412590608968e-01	6.634372172719094074e-01
4.231640472463426006e-01	5.130501150227518847e-01	5.447513531404384324e-01	2.576693712805694925e-01	3.362538264248939868e-01	3.910930181531988570e-01	6.517674737751257830e-01	4.001106574320604792e-01
7.169534360713863963e-01	4.728842302108746676e-01	4.635066271972876906e-01	7.146160594231338870e-01	5.164544583350315632e-01	5.905008762200202321e-01	3.392782132943509832e-01	5.988966150028118829e-01
4.635602685138198176e-01	4.397404151436749564e-01	2.911079201112029557e-01	4.351592155536917472e-01	3.341731138263564493e-01	5.445518255073159564e-01	4.694550019838309995e-01	6.547598054349971219e-01
2.590420274232573261e-01	3.079153613150160118e-01	5.507243726239661186e-01	7.039040408783696634e-01	5.920533068191764503e-01	4.586960649259494982e-01	4.590759576767437511e-01	7.258722143407363436e-01
4.667796545680847342e-01	2.930987458246745447e-01	2.588205819081176862e-01	4.379007011012039929e-01	4.575341026996533889e-01	4.104077449234235786e-01	5.889316594769568036e-01	2.812663947948274012e-01
5.386291817511902336e-01	5.390989038720506166e-01	4.307895470733791865e-01	4.818415866320324148e-01	7.156965024418666665e-01	3.900070926783979486e-01	5.317048671906341450e-01	6.378124570037627672e-01
5.611781952159178299e-01	3.400585411223167043e-01	4.601895617304523345e-01	3.426830815167960509e-01	6.089990305546165716e-01	3.010558632766360265e-01	5.850310251337836887e-01	3.027010555499777267e-01
3.809919225637765083e-01	4.671755323708079999e-01	6.031969739275978570e-01	3.183688605052026332e-01	3.244669505424766509e-01	5.717647020298249894e-01	3.451611730732787042e-01	3.573965358248354929e-01
4.260993111232729280e-01	5.305387342346141732e-01	5.787355364792512447e-01	4.585377441134805832e-01	6.200721548980643316e-01	4.017792189146102699e-01	2.520483416741558513e-01	3.352455228643993479e-01
3.690936559124609606e-01	4.258988190500818671e-01	4.311772580206635896e-01	4.605292044136923835e-01	2.984444862674122678e-01	5.061949650634508524e-01	2.886346664035351339e-01	3.482710225653696812e-01
5.254274429131313706e-01	6.371516774659575777e-01	4.309198444914760784e-01	4.912693954361007087e-01	4.147846095048106085e-01	4.906298231474867100e-01	4.622597914996205981e-01	3.928823792546401461e-01
2.634228215557175012e-01	6.032879118684002506e-01	5.406142415516137500e-01	5.162604924984780519e-01	3.218080900279178813e-01	4.528114134647838185e-01	3.438889357867204177e-01	4.997792928456813444e-01
5.544577533476826581e-01	5.904986777469009018e-01	5.603338645863462641e-01	6.093830929369963290e-01	4.817201462493721498e-01	3.675313843458426488e-01	6.047559422938449947e-01	3.496057752250422701e-01
4.518364438960663088e-01	4.303709432960280967e-01	3.174328655162629853e-01	3.268256771979151654e-01	3.517704729009680231e-01	5.544575803908813327e-01	3.825183086139958832e-01	3.934962128258675529e-01
4.374933285345563028e-01	5.707545277905297088e-01	2.486836848098856467e-01	6.492200572891786425e-01	2.777123252504327677e-01	5.701459230053950167e-01	2.708281805933261954e-01	2.924983121502651717e-01
2.953397996731088049e-01	3.274359676255264584e-01	3.503222682665805277e-01	3.402097937668371874e-01	5.101814073937914751e-01	4.475430751714008504e-01	4.463867134510531298e-01	5.932408490818572577e-01
2.318172625914670659e-01	2.244408353832393066e-01	2.671769977267173246e-01	3.345618325901769663e-01	3.102408173961712090e-01	1.262352069608552174e-01	2.095371104744338797e-01	3.112136162197645106e-01
